"Date","Price","Open","High","Low","Vol.","Change %"
"07/05/1995","3,100.3","3,100.3","3,100.3","3,100.3","","0.07%"
"07/03/1995","3,098.0","3,098.0","3,098.0","3,098.0","","0.40%"
"06/30/1995","3,085.8","3,085.8","3,085.8","3,085.8","","0.20%"
"06/29/1995","3,079.7","3,079.7","3,079.7","3,079.7","","-0.15%"
"06/28/1995","3,084.2","3,084.2","3,084.2","3,084.2","","0.32%"
"06/27/1995","3,074.3","3,074.3","3,074.3","3,074.3","","-0.25%"
"06/26/1995","3,082.0","3,082.0","3,082.0","3,082.0","","-0.92%"
"06/23/1995","3,110.5","3,110.5","3,110.5","3,110.5","","-0.26%"
"06/22/1995","3,118.5","3,118.5","3,118.5","3,118.5","","1.14%"
"06/21/1995","3,083.4","3,083.4","3,083.4","3,083.4","","-0.05%"
"06/20/1995","3,085.0","3,085.0","3,085.0","3,085.0","","-0.14%"
"06/19/1995","3,089.4","3,089.4","3,089.4","3,089.4","","0.76%"
"06/16/1995","3,066.0","3,066.0","3,066.0","3,066.0","","0.42%"
"06/15/1995","3,053.3","3,053.3","3,053.3","3,053.3","","0.14%"
"06/14/1995","3,048.9","3,048.9","3,048.9","3,048.9","","0.06%"
"06/13/1995","3,047.1","3,047.1","3,047.1","3,047.1","","0.92%"
"06/12/1995","3,019.4","3,019.4","3,019.4","3,019.4","","0.53%"
"06/09/1995","3,003.5","3,003.5","3,003.5","3,003.5","","-0.84%"
"06/08/1995","3,028.8","3,028.8","3,028.8","3,028.8","","-0.18%"
"06/07/1995","3,034.2","3,034.2","3,034.2","3,034.2","","-0.44%"
"06/06/1995","3,047.7","3,047.7","3,047.7","3,047.7","","0.06%"
"06/05/1995","3,045.8","3,045.8","3,045.8","3,045.8","","0.53%"
"06/02/1995","3,029.7","3,029.7","3,029.7","3,029.7","","-0.07%"
"06/01/1995","3,031.8","3,031.8","3,031.8","3,031.8","","0.10%"
"05/31/1995","3,028.7","3,028.7","3,028.7","3,028.7","","1.62%"
"05/30/1995","2,980.4","2,980.4","2,980.4","2,980.4","","0.10%"
"05/26/1995","2,977.3","2,977.3","2,977.3","2,977.3","","-0.83%"
"05/25/1995","3,002.2","3,002.2","3,002.2","3,002.2","","-0.02%"
"05/24/1995","3,002.7","3,002.7","3,002.7","3,002.7","","0.06%"
"05/23/1995","3,000.8","3,000.8","3,000.8","3,000.8","","0.81%"
"05/22/1995","2,976.7","2,976.7","2,976.7","2,976.7","","0.73%"
"05/19/1995","2,955.2","2,955.2","2,955.2","2,955.2","","-0.11%"
"05/18/1995","2,958.5","2,958.5","2,958.5","2,958.5","","-1.31%"
"05/17/1995","2,997.9","2,997.9","2,997.9","2,997.9","","-0.26%"
"05/16/1995","3,005.8","3,005.8","3,005.8","3,005.8","","0.09%"
"05/15/1995","3,003.1","3,003.1","3,003.1","3,003.1","","0.39%"
"05/12/1995","2,991.3","2,991.3","2,991.3","2,991.3","","0.15%"
"05/11/1995","2,986.7","2,986.7","2,986.7","2,986.7","","0.02%"
"05/10/1995","2,986.1","2,986.1","2,986.1","2,986.1","","0.24%"
"05/09/1995","2,979.0","2,979.0","2,979.0","2,979.0","","0.02%"
"05/08/1995","2,978.4","2,978.4","2,978.4","2,978.4","","0.64%"
"05/05/1995","2,959.6","2,959.6","2,959.6","2,959.6","","0.00%"
"05/04/1995","2,959.7","2,959.7","2,959.7","2,959.7","","-0.01%"
"05/03/1995","2,960.0","2,960.0","2,960.0","2,960.0","","0.90%"
"05/02/1995","2,933.5","2,933.5","2,933.5","2,933.5","","0.11%"
"05/01/1995","2,930.4","2,930.4","2,930.4","2,930.4","","-0.06%"
"04/28/1995","2,932.2","2,932.2","2,932.2","2,932.2","","0.16%"
"04/27/1995","2,927.6","2,927.6","2,927.6","2,927.6","","0.14%"
"04/26/1995","2,923.5","2,923.5","2,923.5","2,923.5","","0.03%"
"04/25/1995","2,922.5","2,922.5","2,922.5","2,922.5","","-0.16%"
"04/24/1995","2,927.2","2,927.2","2,927.2","2,927.2","","0.76%"
"04/21/1995","2,905.2","2,905.2","2,905.2","2,905.2","","0.61%"
"04/20/1995","2,887.6","2,887.6","2,887.6","2,887.6","","0.14%"
"04/19/1995","2,883.7","2,883.7","2,883.7","2,883.7","","-0.11%"
"04/18/1995","2,886.9","2,886.9","2,886.9","2,886.9","","-0.19%"
"04/17/1995","2,892.3","2,892.3","2,892.3","2,892.3","","-0.53%"
"04/13/1995","2,907.8","2,907.8","2,907.8","2,907.8","","0.35%"
"04/12/1995","2,897.6","2,897.6","2,897.6","2,897.6","","0.27%"
"04/11/1995","2,889.7","2,889.7","2,889.7","2,889.7","","-0.25%"
"04/10/1995","2,897.0","2,897.0","2,897.0","2,897.0","","0.09%"
"04/07/1995","2,894.3","2,894.3","2,894.3","2,894.3","","-0.02%"
"04/06/1995","2,894.9","2,894.9","2,894.9","2,894.9","","0.11%"
"04/05/1995","2,891.7","2,891.7","2,891.7","2,891.7","","0.07%"
"04/04/1995","2,889.7","2,889.7","2,889.7","2,889.7","","0.66%"
"04/03/1995","2,870.7","2,870.7","2,870.7","2,870.7","","0.17%"
"03/31/1995","2,865.9","2,865.9","2,865.9","2,865.9","","-0.29%"
"03/30/1995","2,874.3","2,874.3","2,874.3","2,874.3","","0.00%"
"03/29/1995","2,874.4","2,874.4","2,874.4","2,874.4","","-0.03%"
"03/28/1995","2,875.2","2,875.2","2,875.2","2,875.2","","0.07%"
"03/27/1995","2,873.1","2,873.1","2,873.1","2,873.1","","0.45%"
"03/24/1995","2,860.2","2,860.2","2,860.2","2,860.2","","0.96%"
"03/23/1995","2,832.9","2,832.9","2,832.9","2,832.9","","0.04%"
"03/22/1995","2,831.7","2,831.7","2,831.7","2,831.7","","0.08%"
"03/21/1995","2,829.3","2,829.3","2,829.3","2,829.3","","-0.18%"
"03/20/1995","2,834.3","2,834.3","2,834.3","2,834.3","","0.08%"
"03/17/1995","2,832.1","2,832.1","2,832.1","2,832.1","","-0.03%"
"03/16/1995","2,832.9","2,832.9","2,832.9","2,832.9","","0.66%"
"03/15/1995","2,814.2","2,814.2","2,814.2","2,814.2","","-0.14%"
"03/14/1995","2,818.2","2,818.2","2,818.2","2,818.2","","0.51%"
"03/13/1995","2,803.8","2,803.8","2,803.8","2,803.8","","0.13%"
"03/10/1995","2,800.2","2,800.2","2,800.2","2,800.2","","1.23%"
"03/09/1995","2,766.2","2,766.2","2,766.2","2,766.2","","0.00%"
"03/08/1995","2,766.1","2,766.1","2,766.1","2,766.1","","0.13%"
"03/07/1995","2,762.4","2,762.4","2,762.4","2,762.4","","-0.71%"
"03/06/1995","2,782.1","2,782.1","2,782.1","2,782.1","","-0.07%"
"03/03/1995","2,784.0","2,784.0","2,784.0","2,784.0","","-0.03%"
"03/02/1995","2,784.7","2,784.7","2,784.7","2,784.7","","-0.15%"
"03/01/1995","2,788.9","2,788.9","2,788.9","2,788.9","","-0.34%"
"02/28/1995","2,798.3","2,798.3","2,798.3","2,798.3","","0.75%"
"02/27/1995","2,777.5","2,777.5","2,777.5","2,777.5","","-0.82%"
"02/24/1995","2,800.6","2,800.6","2,800.6","2,800.6","","0.24%"
"02/23/1995","2,794.0","2,794.0","2,794.0","2,794.0","","0.46%"
"02/22/1995","2,781.3","2,781.3","2,781.3","2,781.3","","0.40%"
"02/21/1995","2,770.1","2,770.1","2,770.1","2,770.1","","0.06%"
"02/17/1995","2,768.5","2,768.5","2,768.5","2,768.5","","-0.55%"
"02/16/1995","2,783.8","2,783.8","2,783.8","2,783.8","","0.03%"
"02/15/1995","2,782.9","2,782.9","2,782.9","2,782.9","","0.40%"
"02/14/1995","2,771.7","2,771.7","2,771.7","2,771.7","","0.11%"
"02/13/1995","2,768.7","2,768.7","2,768.7","2,768.7","","0.02%"
"02/10/1995","2,768.2","2,768.2","2,768.2","2,768.2","","0.22%"
"02/09/1995","2,762.0","2,762.0","2,762.0","2,762.0","","-0.17%"
"02/08/1995","2,766.8","2,766.8","2,766.8","2,766.8","","0.01%"
"02/07/1995","2,766.5","2,766.5","2,766.5","2,766.5","","-0.04%"
"02/06/1995","2,767.7","2,767.7","2,767.7","2,767.7","","0.50%"
"02/03/1995","2,753.8","2,753.8","2,753.8","2,753.8","","1.27%"
"02/02/1995","2,719.3","2,719.3","2,719.3","2,719.3","","0.46%"
"02/01/1995","2,706.9","2,706.9","2,706.9","2,706.9","","0.03%"
"01/31/1995","2,706.1","2,706.1","2,706.1","2,706.1","","0.40%"
"01/30/1995","2,695.2","2,695.2","2,695.2","2,695.2","","-0.39%"
"01/27/1995","2,705.7","2,705.7","2,705.7","2,705.7","","0.38%"
"01/26/1995","2,695.5","2,695.5","2,695.5","2,695.5","","0.20%"
"01/25/1995","2,690.1","2,690.1","2,690.1","2,690.1","","0.28%"
"01/24/1995","2,682.6","2,682.6","2,682.6","2,682.6","","0.09%"
"01/23/1995","2,680.1","2,680.1","2,680.1","2,680.1","","0.03%"
"01/20/1995","2,679.2","2,679.2","2,679.2","2,679.2","","-0.39%"
"01/19/1995","2,689.8","2,689.8","2,689.8","2,689.8","","-0.62%"
"01/18/1995","2,706.6","2,706.6","2,706.6","2,706.6","","-0.11%"
"01/17/1995","2,709.5","2,709.5","2,709.5","2,709.5","","0.17%"
"01/16/1995","2,704.9","2,704.9","2,704.9","2,704.9","","0.73%"
"01/13/1995","2,685.2","2,685.2","2,685.2","2,685.2","","0.89%"
"01/12/1995","2,661.6","2,661.6","2,661.6","2,661.6","","0.00%"
"01/11/1995","2,661.6","2,661.6","2,661.6","2,661.6","","0.01%"
"01/10/1995","2,661.3","2,661.3","2,661.3","2,661.3","","0.05%"
"01/09/1995","2,660.1","2,660.1","2,660.1","2,660.1","","0.00%"
"01/06/1995","2,660.2","2,660.2","2,660.2","2,660.2","","0.08%"
"01/05/1995","2,658.1","2,658.1","2,658.1","2,658.1","","-0.03%"
"01/04/1995","2,658.9","2,658.9","2,658.9","2,658.9","","0.29%"
"01/03/1995","2,651.2","2,651.2","2,651.2","2,651.2","","-0.08%"
"12/30/1994","2,653.4","2,653.4","2,653.4","2,653.4","","-0.20%"
"12/29/1994","2,658.7","2,658.7","2,658.7","2,658.7","","0.06%"
"12/28/1994","2,657.1","2,657.1","2,657.1","2,657.1","","-0.28%"
"12/27/1994","2,664.5","2,664.5","2,664.5","2,664.5","","0.41%"
"12/23/1994","2,653.5","2,653.5","2,653.5","2,653.5","","0.10%"
"12/22/1994","2,650.9","2,650.9","2,650.9","2,650.9","","-0.09%"
"12/21/1994","2,653.4","2,653.4","2,653.4","2,653.4","","0.46%"
"12/20/1994","2,641.3","2,641.3","2,641.3","2,641.3","","-0.10%"
"12/19/1994","2,643.9","2,643.9","2,643.9","2,643.9","","-0.20%"
"12/16/1994","2,649.1","2,649.1","2,649.1","2,649.1","","0.63%"
"12/15/1994","2,632.4","2,632.4","2,632.4","2,632.4","","0.25%"
"12/14/1994","2,625.8","2,625.8","2,625.8","2,625.8","","1.06%"
"12/13/1994","2,598.2","2,598.2","2,598.2","2,598.2","","0.19%"
"12/12/1994","2,593.3","2,593.3","2,593.3","2,593.3","","0.45%"
"12/09/1994","2,581.8","2,581.8","2,581.8","2,581.8","","0.15%"
"12/08/1994","2,577.9","2,577.9","2,577.9","2,577.9","","-1.23%"
"12/07/1994","2,610.1","2,610.1","2,610.1","2,610.1","","-0.40%"
"12/06/1994","2,620.7","2,620.7","2,620.7","2,620.7","","-0.09%"
"12/05/1994","2,623.1","2,623.1","2,623.1","2,623.1","","0.03%"
"12/02/1994","2,622.4","2,622.4","2,622.4","2,622.4","","0.80%"
"12/01/1994","2,601.6","2,601.6","2,601.6","2,601.6","","-0.95%"
"11/30/1994","2,626.6","2,626.6","2,626.6","2,626.6","","-0.20%"
"11/29/1994","2,631.8","2,631.8","2,631.8","2,631.8","","0.18%"
"11/28/1994","2,627.2","2,627.2","2,627.2","2,627.2","","0.35%"
"11/25/1994","2,618.1","2,618.1","2,618.1","2,618.1","","0.58%"
"11/23/1994","2,603.0","2,603.0","2,603.0","2,603.0","","-0.06%"
"11/22/1994","2,604.5","2,604.5","2,604.5","2,604.5","","-1.70%"
"11/21/1994","2,649.6","2,649.6","2,649.6","2,649.6","","-0.68%"
"11/18/1994","2,667.8","2,667.8","2,667.8","2,667.8","","-0.47%"
"11/17/1994","2,680.3","2,680.3","2,680.3","2,680.3","","-0.48%"
"11/16/1994","2,693.2","2,693.2","2,693.2","2,693.2","","0.07%"
"11/15/1994","2,691.2","2,691.2","2,691.2","2,691.2","","-0.13%"
"11/14/1994","2,694.6","2,694.6","2,694.6","2,694.6","","0.63%"
"11/11/1994","2,677.8","2,677.8","2,677.8","2,677.8","","-0.43%"
"11/10/1994","2,689.4","2,689.4","2,689.4","2,689.4","","-0.26%"
"11/09/1994","2,696.4","2,696.4","2,696.4","2,696.4","","-0.11%"
"11/08/1994","2,699.3","2,699.3","2,699.3","2,699.3","","0.39%"
"11/07/1994","2,688.8","2,688.8","2,688.8","2,688.8","","0.03%"
"11/04/1994","2,687.9","2,687.9","2,687.9","2,687.9","","-0.95%"
"11/03/1994","2,713.8","2,713.8","2,713.8","2,713.8","","0.26%"
"11/02/1994","2,706.7","2,706.7","2,706.7","2,706.7","","-0.29%"
"11/01/1994","2,714.7","2,714.7","2,714.7","2,714.7","","-0.75%"
"10/31/1994","2,735.3","2,735.3","2,735.3","2,735.3","","-0.28%"
"10/28/1994","2,743.1","2,743.1","2,743.1","2,743.1","","1.51%"
"10/27/1994","2,702.3","2,702.3","2,702.3","2,702.3","","0.65%"
"10/26/1994","2,684.8","2,684.8","2,684.8","2,684.8","","0.16%"
"10/25/1994","2,680.6","2,680.6","2,680.6","2,680.6","","0.01%"
"10/24/1994","2,680.4","2,680.4","2,680.4","2,680.4","","-0.82%"
"10/21/1994","2,702.5","2,702.5","2,702.5","2,702.5","","-0.37%"
"10/20/1994","2,712.6","2,712.6","2,712.6","2,712.6","","-0.69%"
"10/19/1994","2,731.4","2,731.4","2,731.4","2,731.4","","0.42%"
"10/18/1994","2,720.1","2,720.1","2,720.1","2,720.1","","-0.27%"
"10/17/1994","2,727.6","2,727.6","2,727.6","2,727.6","","-0.01%"
"10/14/1994","2,727.9","2,727.9","2,727.9","2,727.9","","0.22%"
"10/13/1994","2,722.0","2,722.0","2,722.0","2,722.0","","0.42%"
"10/12/1994","2,710.6","2,710.6","2,710.6","2,710.6","","-0.01%"
"10/11/1994","2,710.9","2,710.9","2,710.9","2,710.9","","1.28%"
"10/10/1994","2,676.6","2,676.6","2,676.6","2,676.6","","0.72%"
"10/07/1994","2,657.5","2,657.5","2,657.5","2,657.5","","0.56%"
"10/06/1994","2,642.7","2,642.7","2,642.7","2,642.7","","-0.17%"
"10/05/1994","2,647.2","2,647.2","2,647.2","2,647.2","","-0.44%"
"10/04/1994","2,658.9","2,658.9","2,658.9","2,658.9","","-1.37%"
"10/03/1994","2,695.7","2,695.7","2,695.7","2,695.7","","-0.23%"
"09/30/1994","2,701.8","2,701.8","2,701.8","2,701.8","","0.14%"
"09/29/1994","2,697.9","2,697.9","2,697.9","2,697.9","","-0.48%"
"09/28/1994","2,710.8","2,710.8","2,710.8","2,710.8","","0.59%"
"09/27/1994","2,694.9","2,694.9","2,694.9","2,694.9","","0.19%"
"09/26/1994","2,689.8","2,689.8","2,689.8","2,689.8","","0.23%"
"09/23/1994","2,683.7","2,683.7","2,683.7","2,683.7","","-0.28%"
"09/22/1994","2,691.2","2,691.2","2,691.2","2,691.2","","-0.07%"
"09/21/1994","2,693.2","2,693.2","2,693.2","2,693.2","","-0.47%"
"09/20/1994","2,705.9","2,705.9","2,705.9","2,705.9","","-1.44%"
"09/19/1994","2,745.3","2,745.3","2,745.3","2,745.3","","-0.05%"
"09/16/1994","2,746.7","2,746.7","2,746.7","2,746.7","","-0.63%"
"09/15/1994","2,764.2","2,764.2","2,764.2","2,764.2","","1.14%"
"09/14/1994","2,733.1","2,733.1","2,733.1","2,733.1","","0.25%"
"09/13/1994","2,726.3","2,726.3","2,726.3","2,726.3","","0.20%"
"09/12/1994","2,720.8","2,720.8","2,720.8","2,720.8","","-0.41%"
"09/09/1994","2,732.0","2,732.0","2,732.0","2,732.0","","-0.94%"
"09/08/1994","2,757.8","2,757.8","2,757.8","2,757.8","","0.40%"
"09/07/1994","2,746.8","2,746.8","2,746.8","2,746.8","","-0.13%"
"09/06/1994","2,750.3","2,750.3","2,750.3","2,750.3","","0.07%"
"09/02/1994","2,748.4","2,748.4","2,748.4","2,748.4","","-0.40%"
"09/01/1994","2,759.5","2,759.5","2,759.5","2,759.5","","-0.39%"
"08/31/1994","2,770.2","2,770.2","2,770.2","2,770.2","","-0.04%"
"08/30/1994","2,771.4","2,771.4","2,771.4","2,771.4","","0.31%"
"08/29/1994","2,762.7","2,762.7","2,762.7","2,762.7","","0.18%"
"08/26/1994","2,757.8","2,757.8","2,757.8","2,757.8","","1.02%"
"08/25/1994","2,729.9","2,729.9","2,729.9","2,729.9","","-0.17%"
"08/24/1994","2,734.5","2,734.5","2,734.5","2,734.5","","0.85%"
"08/23/1994","2,711.5","2,711.5","2,711.5","2,711.5","","0.46%"
"08/22/1994","2,699.2","2,699.2","2,699.2","2,699.2","","-0.21%"
"08/19/1994","2,704.9","2,704.9","2,704.9","2,704.9","","0.13%"
"08/18/1994","2,701.5","2,701.5","2,701.5","2,701.5","","-0.35%"
"08/17/1994","2,711.1","2,711.1","2,711.1","2,711.1","","0.06%"
"08/16/1994","2,709.5","2,709.5","2,709.5","2,709.5","","0.68%"
"08/15/1994","2,691.2","2,691.2","2,691.2","2,691.2","","-0.10%"
"08/12/1994","2,693.9","2,693.9","2,693.9","2,693.9","","0.58%"
"08/11/1994","2,678.4","2,678.4","2,678.4","2,678.4","","-0.35%"
"08/10/1994","2,687.8","2,687.8","2,687.8","2,687.8","","0.49%"
"08/09/1994","2,674.7","2,674.7","2,674.7","2,674.7","","-0.01%"
"08/08/1994","2,675.1","2,675.1","2,675.1","2,675.1","","0.19%"
"08/05/1994","2,669.9","2,669.9","2,669.9","2,669.9","","-0.30%"
"08/04/1994","2,678.0","2,678.0","2,678.0","2,678.0","","-0.52%"
"08/03/1994","2,691.9","2,691.9","2,691.9","2,691.9","","0.17%"
"08/02/1994","2,687.3","2,687.3","2,687.3","2,687.3","","0.04%"
"08/01/1994","2,686.3","2,686.3","2,686.3","2,686.3","","0.57%"
"07/29/1994","2,671.1","2,671.1","2,671.1","2,671.1","","0.80%"
"07/28/1994","2,649.8","2,649.8","2,649.8","2,649.8","","0.31%"
"07/27/1994","2,641.7","2,641.7","2,641.7","2,641.7","","-0.16%"
"07/26/1994","2,646.0","2,646.0","2,646.0","2,646.0","","-0.19%"
"07/25/1994","2,651.1","2,651.1","2,651.1","2,651.1","","0.19%"
"07/22/1994","2,646.0","2,646.0","2,646.0","2,646.0","","0.07%"
"07/21/1994","2,644.1","2,644.1","2,644.1","2,644.1","","0.14%"
"07/20/1994","2,640.3","2,640.3","2,640.3","2,640.3","","-0.47%"
"07/19/1994","2,652.8","2,652.8","2,652.8","2,652.8","","-0.22%"
"07/18/1994","2,658.7","2,658.7","2,658.7","2,658.7","","0.15%"
"07/15/1994","2,654.6","2,654.6","2,654.6","2,654.6","","0.20%"
"07/14/1994","2,649.3","2,649.3","2,649.3","2,649.3","","1.09%"
"07/13/1994","2,620.7","2,620.7","2,620.7","2,620.7","","0.15%"
"07/12/1994","2,616.7","2,616.7","2,616.7","2,616.7","","-0.01%"
"07/11/1994","2,617.0","2,617.0","2,617.0","2,617.0","","-0.24%"
"07/08/1994","2,623.4","2,623.4","2,623.4","2,623.4","","0.22%"
"07/07/1994","2,617.7","2,617.7","2,617.7","2,617.7","","0.42%"
"07/06/1994","2,606.8","2,606.8","2,606.8","2,606.8","","0.01%"
"07/05/1994","2,606.5","2,606.5","2,606.5","2,606.5","","0.07%"
"07/01/1994","2,604.7","2,604.7","2,604.7","2,604.7","","0.48%"
"06/30/1994","2,592.3","2,592.3","2,592.3","2,592.3","","-0.63%"
"06/29/1994","2,608.8","2,608.8","2,608.8","2,608.8","","0.38%"
"06/28/1994","2,599.0","2,599.0","2,599.0","2,599.0","","-0.26%"
"06/27/1994","2,605.9","2,605.9","2,605.9","2,605.9","","0.78%"
"06/24/1994","2,585.8","2,585.8","2,585.8","2,585.8","","-1.50%"
"06/23/1994","2,625.3","2,625.3","2,625.3","2,625.3","","-0.67%"
"06/22/1994","2,643.1","2,643.1","2,643.1","2,643.1","","0.35%"
"06/21/1994","2,633.9","2,633.9","2,633.9","2,633.9","","-0.91%"
"06/20/1994","2,658.2","2,658.2","2,658.2","2,658.2","","-0.75%"
"06/17/1994","2,678.2","2,678.2","2,678.2","2,678.2","","-0.67%"
"06/16/1994","2,696.2","2,696.2","2,696.2","2,696.2","","0.33%"
"06/15/1994","2,687.2","2,687.2","2,687.2","2,687.2","","-0.38%"
"06/14/1994","2,697.4","2,697.4","2,697.4","2,697.4","","0.53%"
"06/13/1994","2,683.2","2,683.2","2,683.2","2,683.2","","0.07%"
"06/10/1994","2,681.4","2,681.4","2,681.4","2,681.4","","0.20%"
"06/09/1994","2,676.1","2,676.1","2,676.1","2,676.1","","0.00%"
"06/08/1994","2,676.0","2,676.0","2,676.0","2,676.0","","-0.25%"
"06/07/1994","2,682.6","2,682.6","2,682.6","2,682.6","","-0.18%"
"06/06/1994","2,687.5","2,687.5","2,687.5","2,687.5","","-0.07%"
"06/03/1994","2,689.3","2,689.3","2,689.3","2,689.3","","0.50%"
"06/02/1994","2,676.0","2,676.0","2,676.0","2,676.0","","0.09%"
"06/01/1994","2,673.6","2,673.6","2,673.6","2,673.6","","0.24%"
"05/31/1994","2,667.1","2,667.1","2,667.1","2,667.1","","-0.22%"
"05/27/1994","2,672.9","2,672.9","2,672.9","2,672.9","","0.07%"
"05/26/1994","2,671.0","2,671.0","2,671.0","2,671.0","","0.22%"
"05/25/1994","2,665.2","2,665.2","2,665.2","2,665.2","","0.26%"
"05/24/1994","2,658.2","2,658.2","2,658.2","2,658.2","","0.25%"
"05/23/1994","2,651.7","2,651.7","2,651.7","2,651.7","","-0.32%"
"05/20/1994","2,660.1","2,660.1","2,660.1","2,660.1","","-0.23%"
"05/19/1994","2,666.3","2,666.3","2,666.3","2,666.3","","0.57%"
"05/18/1994","2,651.2","2,651.2","2,651.2","2,651.2","","1.05%"
"05/17/1994","2,623.7","2,623.7","2,623.7","2,623.7","","0.96%"
"05/16/1994","2,598.8","2,598.8","2,598.8","2,598.8","","0.01%"
"05/13/1994","2,598.6","2,598.6","2,598.6","2,598.6","","0.08%"
"05/12/1994","2,596.4","2,596.4","2,596.4","2,596.4","","0.43%"
"05/11/1994","2,585.4","2,585.4","2,585.4","2,585.4","","-0.98%"
"05/10/1994","2,611.1","2,611.1","2,611.1","2,611.1","","0.66%"
"05/09/1994","2,594.1","2,594.1","2,594.1","2,594.1","","-1.26%"
"05/06/1994","2,627.2","2,627.2","2,627.2","2,627.2","","-0.81%"
"05/05/1994","2,648.6","2,648.6","2,648.6","2,648.6","","-0.11%"
"05/04/1994","2,651.4","2,651.4","2,651.4","2,651.4","","-0.24%"
"05/03/1994","2,657.8","2,657.8","2,657.8","2,657.8","","-0.02%"
"05/02/1994","2,658.2","2,658.2","2,658.2","2,658.2","","0.42%"
"04/29/1994","2,647.2","2,647.2","2,647.2","2,647.2","","0.49%"
"04/28/1994","2,634.2","2,634.2","2,634.2","2,634.2","","-0.51%"
"04/26/1994","2,647.8","2,647.8","2,647.8","2,647.8","","-0.02%"
"04/25/1994","2,648.4","2,648.4","2,648.4","2,648.4","","1.01%"
"04/22/1994","2,621.8","2,621.8","2,621.8","2,621.8","","-0.09%"
"04/21/1994","2,624.2","2,624.2","2,624.2","2,624.2","","1.44%"
"04/20/1994","2,587.0","2,587.0","2,587.0","2,587.0","","-0.29%"
"04/19/1994","2,594.5","2,594.5","2,594.5","2,594.5","","-0.13%"
"04/18/1994","2,598.0","2,598.0","2,598.0","2,598.0","","-0.79%"
"04/15/1994","2,618.7","2,618.7","2,618.7","2,618.7","","0.04%"
"04/14/1994","2,617.6","2,617.6","2,617.6","2,617.6","","0.04%"
"04/13/1994","2,616.6","2,616.6","2,616.6","2,616.6","","-0.36%"
"04/12/1994","2,626.0","2,626.0","2,626.0","2,626.0","","-0.44%"
"04/11/1994","2,637.6","2,637.6","2,637.6","2,637.6","","0.47%"
"04/08/1994","2,625.3","2,625.3","2,625.3","2,625.3","","-0.77%"
"04/07/1994","2,645.8","2,645.8","2,645.8","2,645.8","","0.63%"
"04/06/1994","2,629.3","2,629.3","2,629.3","2,629.3","","0.10%"
"04/05/1994","2,626.6","2,626.6","2,626.6","2,626.6","","2.17%"
"04/04/1994","2,570.9","2,570.9","2,570.9","2,570.9","","-1.58%"
"03/31/1994","2,612.3","2,612.3","2,612.3","2,612.3","","-0.11%"
"03/30/1994","2,615.3","2,615.3","2,615.3","2,615.3","","-1.58%"
"03/29/1994","2,657.2","2,657.2","2,657.2","2,657.2","","-1.64%"
"03/28/1994","2,701.6","2,701.6","2,701.6","2,701.6","","-0.31%"
"03/25/1994","2,709.9","2,709.9","2,709.9","2,709.9","","-0.65%"
"03/24/1994","2,727.6","2,727.6","2,727.6","2,727.6","","-0.89%"
"03/23/1994","2,752.1","2,752.1","2,752.1","2,752.1","","0.01%"
"03/22/1994","2,751.7","2,751.7","2,751.7","2,751.7","","0.13%"
"03/21/1994","2,748.2","2,748.2","2,748.2","2,748.2","","-0.55%"
"03/18/1994","2,763.4","2,763.4","2,763.4","2,763.4","","0.09%"
"03/17/1994","2,760.9","2,760.9","2,760.9","2,760.9","","0.29%"
"03/16/1994","2,752.8","2,752.8","2,752.8","2,752.8","","0.52%"
"03/15/1994","2,738.5","2,738.5","2,738.5","2,738.5","","-0.01%"
"03/14/1994","2,738.7","2,738.7","2,738.7","2,738.7","","0.19%"
"03/11/1994","2,733.6","2,733.6","2,733.6","2,733.6","","0.51%"
"03/10/1994","2,719.8","2,719.8","2,719.8","2,719.8","","-0.60%"
"03/09/1994","2,736.3","2,736.3","2,736.3","2,736.3","","0.12%"
"03/08/1994","2,733.1","2,733.1","2,733.1","2,733.1","","-0.23%"
"03/07/1994","2,739.3","2,739.3","2,739.3","2,739.3","","0.53%"
"03/04/1994","2,724.8","2,724.8","2,724.8","2,724.8","","0.39%"
"03/03/1994","2,714.1","2,714.1","2,714.1","2,714.1","","-0.30%"
"03/02/1994","2,722.4","2,722.4","2,722.4","2,722.4","","-0.13%"
"03/01/1994","2,726.0","2,726.0","2,726.0","2,726.0","","-0.55%"
"02/28/1994","2,741.0","2,741.0","2,741.0","2,741.0","","0.25%"
"02/25/1994","2,734.1","2,734.1","2,734.1","2,734.1","","0.32%"
"02/24/1994","2,725.4","2,725.4","2,725.4","2,725.4","","-1.29%"
"02/23/1994","2,761.1","2,761.1","2,761.1","2,761.1","","-0.13%"
"02/22/1994","2,764.8","2,764.8","2,764.8","2,764.8","","0.62%"
